Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2034,2034,S1,D1,1080198,BEV_S1_2034,BEV,2034,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.106227311799,7835.4462273118,0.9504401881364154,1.0,D1
Diesel_S1_2034,2034,S1,D1,1080198,Diesel_S1_2034,Diesel,2034,117659,102000,D4,B20,0.6798821172799999,5882.950000000001,1176.59,0.34316363984,7059.883163639841,0.07731368496918371,5.0,D1
Diesel_S1_2034,2034,S1,D1,1080198,Diesel_S1_2034,Diesel,2034,117659,102000,D4,HVO,0.108747953984,5882.950000000001,1176.59,0.35916057752,7059.899160577521,0.8407128027343106,3.0,D1
LNG_S1_2034,2034,S1,D1,1080198,LNG_S1_2034,LNG,2034,138423,102000,D4,LNG,0.38470060965,6921.150000000001,1384.23,0.146761660185,8305.526761660187,0.4315031526201431,4.0,D1
LNG_S1_2034,2034,S1,D1,1080198,LNG_S1_2034,LNG,2034,138423,102000,D4,BioLNG,0.058423791259,6921.150000000001,1384.23,0.15745472571,8305.53745472571,0.8839340720696344,2.0,D1
BEV_S1_2034,2034,S1,D2,3606840,BEV_S1_2034,BEV,2034,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.106227311799,7835.4462273118,0.9504401881364154,1.0,D2
Diesel_S1_2034,2034,S1,D2,3606840,Diesel_S1_2034,Diesel,2034,117659,102000,D4,B20,0.6798821172799999,5882.950000000001,1176.59,0.34316363984,7059.883163639841,0.07731368496918371,5.0,D2
Diesel_S1_2034,2034,S1,D2,3606840,Diesel_S1_2034,Diesel,2034,117659,102000,D4,HVO,0.108747953984,5882.950000000001,1176.59,0.35916057752,7059.899160577521,0.8407128027343106,3.0,D2
LNG_S1_2034,2034,S1,D2,3606840,LNG_S1_2034,LNG,2034,138423,102000,D4,LNG,0.38470060965,6921.150000000001,1384.23,0.146761660185,8305.526761660187,0.4315031526201431,4.0,D2
LNG_S1_2034,2034,S1,D2,3606840,LNG_S1_2034,LNG,2034,138423,102000,D4,BioLNG,0.058423791259,6921.150000000001,1384.23,0.15745472571,8305.53745472571,0.8839340720696344,2.0,D2
BEV_S1_2034,2034,S1,D3,4474763,BEV_S1_2034,BEV,2034,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.106227311799,7835.4462273118,0.9504401881364154,1.0,D3
Diesel_S1_2034,2034,S1,D3,4474763,Diesel_S1_2034,Diesel,2034,117659,102000,D4,B20,0.6798821172799999,5882.950000000001,1176.59,0.34316363984,7059.883163639841,0.07731368496918371,5.0,D3
Diesel_S1_2034,2034,S1,D3,4474763,Diesel_S1_2034,Diesel,2034,117659,102000,D4,HVO,0.108747953984,5882.950000000001,1176.59,0.35916057752,7059.899160577521,0.8407128027343106,3.0,D3
