Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2037,2037,S1,D1,1196265,BEV_S1_2037,BEV,2037,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.093972351123,7835.433972351124,0.9925102166498783,1.0,D1
Diesel_S1_2037,2037,S1,D1,1196265,Diesel_S1_2037,Diesel,2037,128570,102000,D4,B20,0.6798821172799999,6428.5,1285.7,0.36552099384,7714.5655209938395,0.0785280743287529,5.0,D1
Diesel_S1_2037,2037,S1,D1,1196265,Diesel_S1_2037,Diesel,2037,128570,102000,D4,HVO,0.108747953984,6428.5,1285.7,0.34767525352,7714.54767525352,0.8407355117174533,3.0,D1
LNG_S1_2037,2037,S1,D1,1196265,LNG_S1_2037,LNG,2037,151258,102000,D4,LNG,0.38470060965,7562.900000000001,1512.58,0.14420435484,9075.62420435484,0.43141261918986273,4.0,D1
LNG_S1_2037,2037,S1,D1,1196265,LNG_S1_2037,LNG,2037,151258,102000,D4,BioLNG,0.058423791259,7562.900000000001,1512.58,0.1547113753399999,9075.63471137534,0.8830781776994748,2.0,D1
BEV_S1_2037,2037,S1,D2,3953052,BEV_S1_2037,BEV,2037,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.093972351123,7835.433972351124,0.9925102166498783,1.0,D2
Diesel_S1_2037,2037,S1,D2,3953052,Diesel_S1_2037,Diesel,2037,128570,102000,D4,B20,0.6798821172799999,6428.5,1285.7,0.36552099384,7714.5655209938395,0.0785280743287529,5.0,D2
Diesel_S1_2037,2037,S1,D2,3953052,Diesel_S1_2037,Diesel,2037,128570,102000,D4,HVO,0.108747953984,6428.5,1285.7,0.34767525352,7714.54767525352,0.8407355117174533,3.0,D2
LNG_S1_2037,2037,S1,D2,3953052,LNG_S1_2037,LNG,2037,151258,102000,D4,LNG,0.38470060965,7562.900000000001,1512.58,0.14420435484,9075.62420435484,0.43141261918986273,4.0,D2
LNG_S1_2037,2037,S1,D2,3953052,LNG_S1_2037,LNG,2037,151258,102000,D4,BioLNG,0.058423791259,7562.900000000001,1512.58,0.1547113753399999,9075.63471137534,0.8830781776994748,2.0,D2
BEV_S1_2037,2037,S1,D3,4663966,BEV_S1_2037,BEV,2037,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.093972351123,7835.433972351124,0.9925102166498783,1.0,D3
Diesel_S1_2037,2037,S1,D3,4663966,Diesel_S1_2037,Diesel,2037,128570,102000,D4,B20,0.6798821172799999,6428.5,1285.7,0.36552099384,7714.5655209938395,0.0785280743287529,5.0,D3
Diesel_S1_2037,2037,S1,D3,4663966,Diesel_S1_2037,Diesel,2037,128570,102000,D4,HVO,0.108747953984,6428.5,1285.7,0.34767525352,7714.54767525352,0.8407355117174533,3.0,D3
LNG_S1_2037,2037,S1,D3,4663966,LNG_S1_2037,LNG,2037,151258,102000,D4,LNG,0.38470060965,7562.900000000001,1512.58,0.14420435484,9075.62420435484,0.43141261918986273,4.0,D3
LNG_S1_2037,2037,S1,D3,4663966,LNG_S1_2037,LNG,2037,151258,102000,D4,BioLNG,0.058423791259,7562.900000000001,1512.58,0.1547113753399999,9075.63471137534,0.8830781776994748,2.0,D3
BEV_S1_2037,2037,S1,D4,630092,BEV_S1_2037,BEV,2037,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.093972351123,7835.433972351124,0.9925102166498783,1.0,D4
Diesel_S1_2037,2037,S1,D4,630092,Diesel_S1_2037,Diesel,2037,128570,102000,D4,B20,0.6798821172799999,6428.5,1285.7,0.36552099384,7714.5655209938395,0.0785280743287529,5.0,D4
Diesel_S1_2037,2037,S1,D4,630092,Diesel_S1_2037,Diesel,2037,128570,102000,D4,HVO,0.108747953984,6428.5,1285.7,0.34767525352,7714.54767525352,0.8407355117174533,3.0,D4
LNG_S1_2037,2037,S1,D4,630092,LNG_S1_2037,LNG,2037,151258,102000,D4,LNG,0.38470060965,7562.900000000001,1512.58,0.14420435484,9075.62420435484,0.43141261918986273,4.0,D4
LNG_S1_2037,2037,S1,D4,630092,LNG_S1_2037,LNG,2037,151258,102000,D4,BioLNG,0.058423791259,7562.900000000001,1512.58,0.1547113753399999,9075.63471137534,0.8830781776994748,2.0,D4
BEV_S2_2037,2037,S2,D1,1402031,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,11396.912503385369,0.914877461224724,1.0,D1
Diesel_S2_2037,2037,S2,D1,1402031,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,9438.906891189481,0.11120457851433278,5.0,D1
Diesel_S2_2037,2037,S2,D1,1402031,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,9438.88897855244,0.8415174175023283,3.0,D1
LNG_S2_2037,2037,S2,D1,1402031,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,12070.585166121049,0.42670342974625375,4.0,D1
LNG_S2_2037,2037,S2,D1,1402031,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,12070.59537078346,0.8575657566303581,2.0,D1
BEV_S2_2037,2037,S2,D2,2079105,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,11396.912503385369,0.914877461224724,1.0,D2
Diesel_S2_2037,2037,S2,D2,2079105,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,9438.906891189481,0.11120457851433278,5.0,D2
Diesel_S2_2037,2037,S2,D2,2079105,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,9438.88897855244,0.8415174175023283,3.0,D2
LNG_S2_2037,2037,S2,D2,2079105,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,12070.585166121049,0.42670342974625375,4.0,D2
LNG_S2_2037,2037,S2,D2,2079105,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,12070.59537078346,0.8575657566303581,2.0,D2
BEV_S2_2037,2037,S2,D3,1131832,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,11396.912503385369,0.914877461224724,1.0,D3
Diesel_S2_2037,2037,S2,D3,1131832,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,9438.906891189481,0.11120457851433278,5.0,D3
Diesel_S2_2037,2037,S2,D3,1131832,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,9438.88897855244,0.8415174175023283,3.0,D3
LNG_S2_2037,2037,S2,D3,1131832,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,12070.585166121049,0.42670342974625375,4.0,D3
LNG_S2_2037,2037,S2,D3,1131832,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,12070.59537078346,0.8575657566303581,2.0,D3
BEV_S2_2037,2037,S2,D4,186733,BEV_S2_2037,BEV,2037,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.09250338537,11396.912503385369,0.914877461224724,1.0,D4
Diesel_S2_2037,2037,S2,D4,186733,Diesel_S2_2037,Diesel,2037,157309,106000,D4,B20,0.68243073016,7865.450000000001,1573.09,0.36689118948,9438.906891189481,0.11120457851433278,5.0,D4
Diesel_S2_2037,2037,S2,D4,186733,Diesel_S2_2037,Diesel,2037,157309,106000,D4,HVO,0.109155607648,7865.450000000001,1573.09,0.34897855244,9438.88897855244,0.8415174175023283,3.0,D4
LNG_S2_2037,2037,S2,D4,186733,LNG_S2_2037,LNG,2037,201174,106000,D4,LNG,0.38726635773,10058.7,2011.74,0.145166121048,12070.585166121049,0.42670342974625375,4.0,D4
LNG_S2_2037,2037,S2,D4,186733,LNG_S2_2037,LNG,2037,201174,106000,D4,BioLNG,0.058672804121,10058.7,2011.74,0.15537078346,12070.59537078346,0.8575657566303581,2.0,D4
BEV_S3_2037,2037,S3,D1,3128820,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,12951.033036590388,0.9151092655727209,1.0,D1
Diesel_S3_2037,2037,S3,D1,3128820,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,10725.967268157181,0.11090928289996697,5.0,D1
Diesel_S3_2037,2037,S3,D1,3128820,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,10725.94933711554,0.8415087827781057,3.0,D1
LNG_S3_2037,2037,S3,D1,3128820,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,13716.56346811908,0.43378140468974963,4.0,D1
LNG_S3_2037,2037,S3,D1,3128820,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,13716.57552411088,0.8578156397605787,2.0,D1
BEV_S3_2037,2037,S3,D2,3274991,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,12951.033036590388,0.9151092655727209,1.0,D2
Diesel_S3_2037,2037,S3,D2,3274991,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,10725.967268157181,0.11090928289996697,5.0,D2
Diesel_S3_2037,2037,S3,D2,3274991,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,10725.94933711554,0.8415087827781057,3.0,D2
LNG_S3_2037,2037,S3,D2,3274991,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,13716.56346811908,0.43378140468974963,4.0,D2
LNG_S3_2037,2037,S3,D2,3274991,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,13716.57552411088,0.8578156397605787,2.0,D2
BEV_S3_2037,2037,S3,D3,1384988,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,12951.033036590388,0.9151092655727209,1.0,D3
Diesel_S3_2037,2037,S3,D3,1384988,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,10725.967268157181,0.11090928289996697,5.0,D3
Diesel_S3_2037,2037,S3,D3,1384988,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,10725.94933711554,0.8415087827781057,3.0,D3
LNG_S3_2037,2037,S3,D3,1384988,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,13716.56346811908,0.43378140468974963,4.0,D3
LNG_S3_2037,2037,S3,D3,1384988,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,13716.57552411088,0.8578156397605787,2.0,D3
BEV_S3_2037,2037,S3,D4,292856,BEV_S3_2037,BEV,2037,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.093036590388,12951.033036590388,0.9151092655727209,1.0,D4
Diesel_S3_2037,2037,S3,D4,292856,Diesel_S3_2037,Diesel,2037,178760,73000,D4,B20,0.68313190356,8938.0,1787.6,0.36726815718,10725.967268157181,0.11090928289996697,5.0,D4
Diesel_S3_2037,2037,S3,D4,292856,Diesel_S3_2037,Diesel,2037,178760,73000,D4,HVO,0.109267761168,8938.0,1787.6,0.34933711554,10725.94933711554,0.8415087827781057,3.0,D4
LNG_S3_2037,2037,S3,D4,292856,LNG_S3_2037,LNG,2037,228607,73000,D4,LNG,0.38273651955,11430.35,2286.07,0.1434681190799999,13716.56346811908,0.43378140468974963,4.0,D4
LNG_S3_2037,2037,S3,D4,292856,LNG_S3_2037,LNG,2037,228607,73000,D4,BioLNG,0.058730705288,11430.35,2286.07,0.15552411088,13716.57552411088,0.8578156397605787,2.0,D4
BEV_S4_2037,2037,S4,D1,23254,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,16577.312704500866,0.9147072283121681,1.0,D1
Diesel_S4_2037,2037,S4,D1,23254,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,13729.140294254728,0.11141862594449424,5.0,D1
Diesel_S4_2037,2037,S4,D1,23254,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,13729.122703698189,0.8415236871342757,3.0,D1
LNG_S4_2037,2037,S4,D1,23254,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,17557.163778456434,0.42192535081001903,4.0,D1
LNG_S4_2037,2037,S4,D1,23254,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,17557.17489877552,0.8566127028681669,2.0,D1
BEV_S4_2037,2037,S4,D2,1146520,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,16577.312704500866,0.9147072283121681,1.0,D2
Diesel_S4_2037,2037,S4,D2,1146520,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,13729.140294254728,0.11141862594449424,5.0,D2
Diesel_S4_2037,2037,S4,D2,1146520,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,13729.122703698189,0.8415236871342757,3.0,D2
LNG_S4_2037,2037,S4,D2,1146520,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,17557.163778456434,0.42192535081001903,4.0,D2
LNG_S4_2037,2037,S4,D2,1146520,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,17557.17489877552,0.8566127028681669,2.0,D2
BEV_S4_2037,2037,S4,D3,156518,BEV_S4_2037,BEV,2037,276287,118000,D4,Electricity,0.0,13814.35,2762.87,0.092704500864,16577.312704500866,0.9147072283121681,1.0,D3
Diesel_S4_2037,2037,S4,D3,156518,Diesel_S4_2037,Diesel,2037,228813,118000,D4,B20,0.67016019566,11440.65,2288.13,0.36029425473,13729.140294254728,0.11141862594449424,5.0,D3
Diesel_S4_2037,2037,S4,D3,156518,Diesel_S4_2037,Diesel,2037,228813,118000,D4,HVO,0.107192921048,11440.65,2288.13,0.3427036981899999,13729.122703698189,0.8415236871342757,3.0,D3
LNG_S4_2037,2037,S4,D3,156518,LNG_S4_2037,LNG,2037,292617,118000,D4,LNG,0.38356442082,14630.85,2926.17,0.143778456432,17557.163778456434,0.42192535081001903,4.0,D3
LNG_S4_2037,2037,S4,D3,156518,LNG_S4_2037,LNG,2037,292617,118000,D4,BioLNG,0.058494559352,14630.85,2926.17,0.15489877552,17557.17489877552,0.8566127028681669,2.0,D3
