Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2030,2030,S1,D1,1009798,BEV_S1_2030,BEV,2030,130589,102000,D3,Electricity,0.0,6529.450000000001,1305.89,0.1250872413629999,7835.465087241364,0.896694482953121,1.0,D1
Diesel_S1_2030,2030,S1,D1,1009798,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.10330551704687896,5.0,D1
Diesel_S1_2030,2030,S1,D1,1009798,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.108747953984,5226.950000000001,1045.39,0.3750683087999999,6272.715068308801,0.8412966207976799,3.0,D1
LNG_S1_2030,2030,S1,D1,1009798,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.43237361221243553,4.0,D1
LNG_S1_2030,2030,S1,D1,1009798,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.058423791259,6149.35,1229.87,0.1611892020999999,7379.3811892021,0.8853123906763725,2.0,D1
BEV_S1_2030,2030,S1,D2,3285854,BEV_S1_2030,BEV,2030,130589,102000,D3,Electricity,0.0,6529.450000000001,1305.89,0.1250872413629999,7835.465087241364,0.896694482953121,1.0,D2
Diesel_S1_2030,2030,S1,D2,3285854,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.10330551704687896,5.0,D2
Diesel_S1_2030,2030,S1,D2,3285854,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.108747953984,5226.950000000001,1045.39,0.3750683087999999,6272.715068308801,0.8412966207976799,3.0,D2
LNG_S1_2030,2030,S1,D2,3285854,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.43237361221243553,4.0,D2
LNG_S1_2030,2030,S1,D2,3285854,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.058423791259,6149.35,1229.87,0.1611892020999999,7379.3811892021,0.8853123906763725,2.0,D2
BEV_S1_2030,2030,S1,D3,3959514,BEV_S1_2030,BEV,2030,130589,102000,D3,Electricity,0.0,6529.450000000001,1305.89,0.1250872413629999,7835.465087241364,0.896694482953121,1.0,D3
Diesel_S1_2030,2030,S1,D3,3959514,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.10330551704687896,5.0,D3
Diesel_S1_2030,2030,S1,D3,3959514,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.108747953984,5226.950000000001,1045.39,0.3750683087999999,6272.715068308801,0.8412966207976799,3.0,D3
LNG_S1_2030,2030,S1,D3,3959514,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.43237361221243553,4.0,D3
LNG_S1_2030,2030,S1,D3,3959514,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.058423791259,6149.35,1229.87,0.1611892020999999,7379.3811892021,0.8853123906763725,2.0,D3
Diesel_S1_2030,2030,S1,D4,496273,Diesel_S1_2030,Diesel,2030,104539,102000,D4,B20,0.6798821172799999,5226.950000000001,1045.39,0.3154672827999999,6272.655467282801,0.09324040985613712,4.0,D4
Diesel_S1_2030,2030,S1,D4,496273,Diesel_S1_2030,Diesel,2030,104539,102000,D4,HVO,0.108747953984,5226.950000000001,1045.39,0.3750683087999999,6272.715068308801,0.9194841550396105,1.0,D4
LNG_S1_2030,2030,S1,D4,496273,LNG_S1_2030,LNG,2030,122987,102000,D4,LNG,0.38470060965,6149.35,1229.87,0.150242269275,7379.370242269275,0.4702909144594524,3.0,D4
LNG_S1_2030,2030,S1,D4,496273,LNG_S1_2030,LNG,2030,122987,102000,D4,BioLNG,0.058423791259,6149.35,1229.87,0.1611892020999999,7379.3811892021,0.9067595901438629,2.0,D4
BEV_S2_2030,2030,S2,D1,1231293,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1231318909699999,11396.94313189097,0.8288557419148935,3.0,D1
Diesel_S2_2030,2030,S2,D1,1231293,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17114425808510647,5.0,D1
Diesel_S2_2030,2030,S2,D1,1231293,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8439506070474969,2.0,D1
LNG_S2_2030,2030,S2,D1,1231293,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4322172195951041,4.0,D1
LNG_S2_2030,2030,S2,D1,1231293,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.058672804121,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8623507642424104,1.0,D1
BEV_S2_2030,2030,S2,D2,1624238,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1231318909699999,11396.94313189097,0.8288557419148935,3.0,D2
Diesel_S2_2030,2030,S2,D2,1624238,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17114425808510647,5.0,D2
Diesel_S2_2030,2030,S2,D2,1624238,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8439506070474969,2.0,D2
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4322172195951041,4.0,D2
LNG_S2_2030,2030,S2,D2,1624238,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.058672804121,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8623507642424104,1.0,D2
BEV_S2_2030,2030,S2,D3,931478,BEV_S2_2030,BEV,2030,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1231318909699999,11396.94313189097,0.8288557419148935,3.0,D3
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.17114425808510647,5.0,D3
Diesel_S2_2030,2030,S2,D3,931478,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.8439506070474969,2.0,D3
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.4322172195951041,4.0,D3
LNG_S2_2030,2030,S2,D3,931478,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.058672804121,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8623507642424104,1.0,D3
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,B20,0.68243073016,6395.3,1279.06,0.3166498466,7674.6766498466,0.13395079180178004,4.0,D4
Diesel_S2_2030,2030,S2,D4,155565,Diesel_S2_2030,Diesel,2030,127906,106000,D4,HVO,0.109155607648,6395.3,1279.06,0.3764742936,7674.736474293601,0.9200992273207166,1.0,D4
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,LNG,0.38726635773,8178.650000000001,1635.73,0.1512443051549999,9814.531244305155,0.462910106434228,3.0,D4
LNG_S2_2030,2030,S2,D4,155565,LNG_S2_2030,LNG,2030,163573,106000,D4,BioLNG,0.058672804121,8178.650000000001,1635.73,0.1618762199,9814.5418762199,0.8660492081982198,2.0,D4
BEV_S3_2030,2030,S3,D1,2518188,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.8292814122541476,3.0,D1
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.1707185877458524,5.0,D1
Diesel_S3_2030,2030,S3,D1,2518188,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.109267761168,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8439281461128878,2.0,D1
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206925,0.43914089907485504,4.0,D1
LNG_S3_2030,2030,S3,D1,2518188,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.8625840811204177,1.0,D1
BEV_S3_2030,2030,S3,D2,2800498,BEV_S3_2030,BEV,2030,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1238416438279999,12951.063841643829,0.8292814122541476,3.0,D2
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,B20,0.68313190356,7267.400000000001,1453.48,0.3169751931,8721.196975193101,0.1707185877458524,5.0,D2
Diesel_S3_2030,2030,S3,D2,2800498,Diesel_S3_2030,Diesel,2030,145348,73000,D4,HVO,0.109267761168,7267.400000000001,1453.48,0.3768611076,8721.2568611076,0.8439281461128878,2.0,D2
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,LNG,0.38273651955,9293.9,1858.78,0.149475206925,11152.829475206925,0.43914089907485504,4.0,D2
LNG_S3_2030,2030,S3,D2,2800498,LNG_S3_2030,LNG,2030,185878,73000,D4,BioLNG,0.058730705288,9293.9,1858.78,0.1620359672,11152.8420359672,0.8625840811204177,1.0,D2
