Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2033,2033,S1,D1,1070915,BEV_S1_2033,BEV,2033,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.1106575373819999,7835.450657537383,0.9367215272850392,1.0,D1
Diesel_S1_2033,2033,S1,D1,1070915,Diesel_S1_2033,Diesel,2033,114232,102000,D4,B20,0.6798821172799999,5711.6,1142.32,0.33602043736,6854.25602043736,0.07687103672140118,5.0,D1
Diesel_S1_2033,2033,S1,D1,1070915,Diesel_S1_2033,Diesel,2033,114232,102000,D4,HVO,0.108747953984,5711.6,1142.32,0.36307450832,6854.28307450832,0.8407046331319835,3.0,D1
LNG_S1_2033,2033,S1,D1,1070915,LNG_S1_2033,LNG,2033,134391,102000,D4,LNG,0.38470060965,6719.55,1343.91,0.147624153075,8063.607624153075,0.43153570510710276,4.0,D1
LNG_S1_2033,2033,S1,D1,1070915,LNG_S1_2033,LNG,2033,134391,102000,D4,BioLNG,0.058423791259,6719.55,1343.91,0.15838101171,8063.61838101171,0.8842438152993134,2.0,D1
BEV_S1_2033,2033,S1,D2,3491886,BEV_S1_2033,BEV,2033,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.1106575373819999,7835.450657537383,0.9367215272850392,1.0,D2
Diesel_S1_2033,2033,S1,D2,3491886,Diesel_S1_2033,Diesel,2033,114232,102000,D4,B20,0.6798821172799999,5711.6,1142.32,0.33602043736,6854.25602043736,0.07687103672140118,5.0,D2
Diesel_S1_2033,2033,S1,D2,3491886,Diesel_S1_2033,Diesel,2033,114232,102000,D4,HVO,0.108747953984,5711.6,1142.32,0.36307450832,6854.28307450832,0.8407046331319835,3.0,D2
LNG_S1_2033,2033,S1,D2,3491886,LNG_S1_2033,LNG,2033,134391,102000,D4,LNG,0.38470060965,6719.55,1343.91,0.147624153075,8063.607624153075,0.43153570510710276,4.0,D2
LNG_S1_2033,2033,S1,D2,3491886,LNG_S1_2033,LNG,2033,134391,102000,D4,BioLNG,0.058423791259,6719.55,1343.91,0.15838101171,8063.61838101171,0.8842438152993134,2.0,D2
