Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2023,2023,S1,D1,869181,BEV_S1_2023,BEV,2023,187000,102000,D1,Electricity,0.0,9350.0,1870.0,0.171277610013,11220.171277610012,0.6858258490958246,3.0,D1
Diesel_S1_2023,2023,S1,D1,869181,Diesel_S1_2023,Diesel,2023,85000,102000,D4,B20,0.6798821172799999,4250.0,850.0,0.2722668534399999,5100.27226685344,0.3141741509041754,5.0,D1
Diesel_S1_2023,2023,S1,D1,869181,Diesel_S1_2023,Diesel,2023,85000,102000,D4,HVO,0.108747953984,4250.0,850.0,0.40462015896,5100.40462015896,0.8567749051566731,2.0,D1
LNG_S1_2023,2023,S1,D1,869181,LNG_S1_2023,LNG,2023,100000,102000,D4,LNG,0.41148184833,5000.0,1000.0,0.1674301913399999,6000.16743019134,0.4770204747003248,4.0,D1
LNG_S1_2023,2023,S1,D1,869181,LNG_S1_2023,LNG,2023,100000,102000,D4,BioLNG,0.062502606801,5000.0,1000.0,0.17966326338,6000.17966326338,0.8966299612735152,1.0,D1
Diesel_S1_2023,2023,S1,D2,2597094,Diesel_S1_2023,Diesel,2023,85000,102000,D4,B20,0.6798821172799999,4250.0,850.0,0.2722668534399999,5100.27226685344,0.09526851912354801,4.0,D2
Diesel_S1_2023,2023,S1,D2,2597094,Diesel_S1_2023,Diesel,2023,85000,102000,D4,HVO,0.108747953984,4250.0,850.0,0.40462015896,5100.40462015896,0.925538810578352,1.0,D2
LNG_S1_2023,2023,S1,D2,2597094,LNG_S1_2023,LNG,2023,100000,102000,D4,LNG,0.41148184833,5000.0,1000.0,0.1674301913399999,6000.16743019134,0.43055436922697576,3.0,D2
LNG_S1_2023,2023,S1,D2,2597094,LNG_S1_2023,LNG,2023,100000,102000,D4,BioLNG,0.062502606801,5000.0,1000.0,0.17966326338,6000.17966326338,0.9047314808764519,2.0,D2
Diesel_S1_2023,2023,S1,D3,3292011,Diesel_S1_2023,Diesel,2023,85000,102000,D4,B20,0.6798821172799999,4250.0,850.0,0.2722668534399999,5100.27226685344,0.09526851912354801,4.0,D3
Diesel_S1_2023,2023,S1,D3,3292011,Diesel_S1_2023,Diesel,2023,85000,102000,D4,HVO,0.108747953984,4250.0,850.0,0.40462015896,5100.40462015896,0.925538810578352,1.0,D3
LNG_S1_2023,2023,S1,D3,3292011,LNG_S1_2023,LNG,2023,100000,102000,D4,LNG,0.41148184833,5000.0,1000.0,0.1674301913399999,6000.16743019134,0.43055436922697576,3.0,D3
LNG_S1_2023,2023,S1,D3,3292011,LNG_S1_2023,LNG,2023,100000,102000,D4,BioLNG,0.062502606801,5000.0,1000.0,0.17966326338,6000.17966326338,0.9047314808764519,2.0,D3
Diesel_S1_2023,2023,S1,D4,414315,Diesel_S1_2023,Diesel,2023,85000,102000,D4,B20,0.6798821172799999,4250.0,850.0,0.2722668534399999,5100.27226685344,0.09526851912354801,4.0,D4
Diesel_S1_2023,2023,S1,D4,414315,Diesel_S1_2023,Diesel,2023,85000,102000,D4,HVO,0.108747953984,4250.0,850.0,0.40462015896,5100.40462015896,0.925538810578352,1.0,D4
LNG_S1_2023,2023,S1,D4,414315,LNG_S1_2023,LNG,2023,100000,102000,D4,LNG,0.41148184833,5000.0,1000.0,0.1674301913399999,6000.16743019134,0.43055436922697576,3.0,D4
LNG_S1_2023,2023,S1,D4,414315,LNG_S1_2023,LNG,2023,100000,102000,D4,BioLNG,0.062502606801,5000.0,1000.0,0.17966326338,6000.17966326338,0.9047314808764519,2.0,D4
BEV_S2_2023,2023,S2,D1,995694,BEV_S2_2023,BEV,2023,272000,106000,D1,Electricity,0.0,13600.0,2720.0,0.1719981688,16320.1719981688,0.6457731241002485,3.0,D1
Diesel_S2_2023,2023,S2,D1,995694,Diesel_S2_2023,Diesel,2023,104000,106000,D4,B20,0.68243073016,5200.0,1040.0,0.27328747568,6240.27328747568,0.35422687589975166,5.0,D1
Diesel_S2_2023,2023,S2,D1,995694,Diesel_S2_2023,Diesel,2023,104000,106000,D4,HVO,0.109155607648,5200.0,1040.0,0.40613692212,6240.40613692212,0.8624934821177158,2.0,D1
LNG_S2_2023,2023,S2,D1,995694,LNG_S2_2023,LNG,2023,133000,106000,D4,LNG,0.41081554941,6650.0,1330.0,0.16715907718,7980.16715907718,0.4976340519740989,4.0,D1
LNG_S2_2023,2023,S2,D1,995694,LNG_S2_2023,LNG,2023,133000,106000,D4,BioLNG,0.063269324215,6650.0,1330.0,0.1818671867,7980.1818671867,0.8844664340580151,1.0,D1
Diesel_S2_2023,2023,S2,D2,1383196,Diesel_S2_2023,Diesel,2023,104000,106000,D4,B20,0.68243073016,5200.0,1040.0,0.27328747568,6240.27328747568,0.13658159344904353,4.0,D2
Diesel_S2_2023,2023,S2,D2,1383196,Diesel_S2_2023,Diesel,2023,104000,106000,D4,HVO,0.109155607648,5200.0,1040.0,0.40613692212,6240.40613692212,0.9268705681099306,1.0,D2
