Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance
BEV_S1_2029,2029,S1,D1,1009629,BEV_S1_2029,BEV,2029,137462,102000,D3,Electricity,0.0,6873.1,1374.62,0.130304020812,8247.850304020812,0.8617614633694441,2.0,D1
Diesel_S1_2029,2029,S1,D1,1009629,Diesel_S1_2029,Diesel,2029,101494,102000,D4,B20,0.6798821172799999,5074.700000000001,1014.94,0.3088994616,6089.948899461601,0.13823853663055574,5.0,D1
Diesel_S1_2029,2029,S1,D1,1009629,Diesel_S1_2029,Diesel,2029,101494,102000,D4,HVO,0.108747953984,5074.700000000001,1014.94,0.37915396192,6090.019153961921,0.8424402566354893,3.0,D1
LNG_S1_2029,2029,S1,D1,1009629,LNG_S1_2029,LNG,2029,119405,102000,D4,LNG,0.38470060965,5970.25,1194.05,0.151125187185,7164.451125187185,0.4358984159634407,4.0,D1
LNG_S1_2029,2029,S1,D1,1009629,LNG_S1_2029,LNG,2029,119405,102000,D4,BioLNG,0.058423791259,5970.25,1194.05,0.16213710144,7164.46213710144,0.8866369379076079,1.0,D1
BEV_S1_2029,2029,S1,D2,3188349,BEV_S1_2029,BEV,2029,137462,102000,D3,Electricity,0.0,6873.1,1374.62,0.130304020812,8247.850304020812,0.8617614633694441,2.0,D2
Diesel_S1_2029,2029,S1,D2,3188349,Diesel_S1_2029,Diesel,2029,101494,102000,D4,B20,0.6798821172799999,5074.700000000001,1014.94,0.3088994616,6089.948899461601,0.13823853663055574,5.0,D2
Diesel_S1_2029,2029,S1,D2,3188349,Diesel_S1_2029,Diesel,2029,101494,102000,D4,HVO,0.108747953984,5074.700000000001,1014.94,0.37915396192,6090.019153961921,0.8424402566354893,3.0,D2
LNG_S1_2029,2029,S1,D2,3188349,LNG_S1_2029,LNG,2029,119405,102000,D4,LNG,0.38470060965,5970.25,1194.05,0.151125187185,7164.451125187185,0.4358984159634407,4.0,D2
LNG_S1_2029,2029,S1,D2,3188349,LNG_S1_2029,LNG,2029,119405,102000,D4,BioLNG,0.058423791259,5970.25,1194.05,0.16213710144,7164.46213710144,0.8866369379076079,1.0,D2
BEV_S1_2029,2029,S1,D3,3892298,BEV_S1_2029,BEV,2029,137462,102000,D3,Electricity,0.0,6873.1,1374.62,0.130304020812,8247.850304020812,0.8617614633694441,2.0,D3
Diesel_S1_2029,2029,S1,D3,3892298,Diesel_S1_2029,Diesel,2029,101494,102000,D4,B20,0.6798821172799999,5074.700000000001,1014.94,0.3088994616,6089.948899461601,0.13823853663055574,5.0,D3
Diesel_S1_2029,2029,S1,D3,3892298,Diesel_S1_2029,Diesel,2029,101494,102000,D4,HVO,0.108747953984,5074.700000000001,1014.94,0.37915396192,6090.019153961921,0.8424402566354893,3.0,D3
LNG_S1_2029,2029,S1,D3,3892298,LNG_S1_2029,LNG,2029,119405,102000,D4,LNG,0.38470060965,5970.25,1194.05,0.151125187185,7164.451125187185,0.4358984159634407,4.0,D3
LNG_S1_2029,2029,S1,D3,3892298,LNG_S1_2029,LNG,2029,119405,102000,D4,BioLNG,0.058423791259,5970.25,1194.05,0.16213710144,7164.46213710144,0.8866369379076079,1.0,D3
Diesel_S1_2029,2029,S1,D4,484671,Diesel_S1_2029,Diesel,2029,101494,102000,D4,B20,0.6798821172799999,5074.700000000001,1014.94,0.3088994616,6089.948899461601,0.09324207276566326,4.0,D4
Diesel_S1_2029,2029,S1,D4,484671,Diesel_S1_2029,Diesel,2029,101494,102000,D4,HVO,0.108747953984,5074.700000000001,1014.94,0.37915396192,6090.019153961921,0.919484162406555,1.0,D4
LNG_S1_2029,2029,S1,D4,484671,LNG_S1_2029,LNG,2029,119405,102000,D4,LNG,0.38470060965,5970.25,1194.05,0.151125187185,7164.451125187185,0.47029073673594435,3.0,D4
LNG_S1_2029,2029,S1,D4,484671,LNG_S1_2029,LNG,2029,119405,102000,D4,BioLNG,0.058423791259,5970.25,1194.05,0.16213710144,7164.46213710144,0.9067579272343367,2.0,D4
BEV_S2_2029,2029,S2,D1,1173616,BEV_S2_2029,BEV,2029,199944,106000,D3,Electricity,0.0,9997.2,1999.44,0.12826712228,11996.768267122281,0.7979274872161629,3.0,D1
Diesel_S2_2029,2029,S2,D1,1173616,Diesel_S2_2029,Diesel,2029,124181,106000,D4,B20,0.68243073016,6209.05,1241.81,0.3100574051999999,7451.1700574052,0.2020725127838371,5.0,D1
Diesel_S2_2029,2029,S2,D1,1173616,Diesel_S2_2029,Diesel,2029,124181,106000,D4,HVO,0.109155607648,6209.05,1241.81,0.38057526224,7451.240575262241,0.8458066347002121,2.0,D1
LNG_S2_2029,2029,S2,D1,1173616,LNG_S2_2029,LNG,2029,158808,106000,D4,LNG,0.38726635773,7940.400000000001,1588.08,0.1521331116569999,9528.632133111656,0.43934620704622257,4.0,D1
LNG_S2_2029,2029,S2,D1,1173616,LNG_S2_2029,LNG,2029,158808,106000,D4,BioLNG,0.058672804121,7940.400000000001,1588.08,0.16282815936,9528.64282815936,0.865061599132464,1.0,D1
BEV_S2_2029,2029,S2,D2,1608555,BEV_S2_2029,BEV,2029,199944,106000,D3,Electricity,0.0,9997.2,1999.44,0.12826712228,11996.768267122281,0.7979274872161629,3.0,D2
